nom_departement;nom_zone;nom_station;code_station;polluant;niveau;unite;mesure;etat;date;TZ
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;4;microg/m3;"moyenne journalière";V;2020-05-09;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;2;microg/m3;"moyenne journalière";V;2020-05-10;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;4;microg/m3;"moyenne journalière";V;2020-05-11;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;5;microg/m3;"moyenne journalière";V;2020-05-12;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;6;microg/m3;"moyenne journalière";V;2020-05-13;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;5;microg/m3;"moyenne journalière";V;2020-05-14;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;6;microg/m3;"moyenne journalière";V;2020-05-15;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;6;microg/m3;"moyenne journalière";V;2020-05-16;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;4;microg/m3;"moyenne journalière";V;2020-05-17;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;6;microg/m3;"moyenne journalière";V;2020-05-18;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;7;microg/m3;"moyenne journalière";V;2020-05-19;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;9;microg/m3;"moyenne journalière";V;2020-05-20;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;6;microg/m3;"moyenne journalière";V;2020-05-21;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;3;microg/m3;"moyenne journalière";V;2020-05-22;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;2;microg/m3;"moyenne journalière";V;2020-05-23;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;3;microg/m3;"moyenne journalière";V;2020-05-24;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;5;microg/m3;"moyenne journalière";V;2020-05-25;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;6;microg/m3;"moyenne journalière";V;2020-05-26;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;6;microg/m3;"moyenne journalière";V;2020-05-27;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;6;microg/m3;"moyenne journalière";V;2020-05-28;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;6;microg/m3;"moyenne journalière";V;2020-05-29;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;5;microg/m3;"moyenne journalière";V;2020-05-30;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;3;microg/m3;"moyenne journalière";V;2020-05-31;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;4;microg/m3;"moyenne journalière";V;2020-06-01;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;8;microg/m3;"moyenne journalière";V;2020-06-02;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;7;microg/m3;"moyenne journalière";V;2020-06-03;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;6;microg/m3;"moyenne journalière";V;2020-06-04;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;3;microg/m3;"moyenne journalière";V;2020-06-05;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;2;microg/m3;"moyenne journalière";V;2020-06-06;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;3;microg/m3;"moyenne journalière";V;2020-06-07;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;7;microg/m3;"moyenne journalière";V;2020-06-08;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;5;microg/m3;"moyenne journalière";V;2020-06-09;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;6;microg/m3;"moyenne journalière";V;2020-06-10;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;4;microg/m3;"moyenne journalière";V;2020-06-11;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;3;microg/m3;"moyenne journalière";V;2020-06-12;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;2;microg/m3;"moyenne journalière";V;2020-06-13;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;1;microg/m3;"moyenne journalière";V;2020-06-14;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;3;microg/m3;"moyenne journalière";V;2020-06-15;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;4;microg/m3;"moyenne journalière";V;2020-06-16;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;4;microg/m3;"moyenne journalière";V;2020-06-17;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;5;microg/m3;"moyenne journalière";V;2020-06-18;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;4;microg/m3;"moyenne journalière";V;2020-06-19;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;3;microg/m3;"moyenne journalière";V;2020-06-20;UTC
